472,41.9749113,-87.69250256,15
258,41.930584,-87.685126,19
366,41.84163254,-87.65743495,15
146,41.877945,-87.662007,11
320,41.872187,-87.661501,19
19,41.869417,-87.660996,16
477,41.96631753,-87.70108268,11
455,41.99023603,-87.69336964,15
465,41.9716,-87.650154,23
549,41.813996,-87.666589,11
560,41.786833,-87.666215,11
58,41.916017,-87.668879,23
544,41.87998,-87.773264,15
567,41.768938,-87.652934,11
171,41.855136,-87.654127,11
22,41.8694821,-87.6554864,15
142,41.894503,-87.617854,31
26,41.89102,-87.6173,31
62,41.85137517,-87.61883465,27
168,41.864059,-87.623727,19
273,41.857813,-87.62455,23
623,41.872773,-87.623981,23
45,41.876243,-87.624426,15
284,41.87785,-87.62408,23
52,41.886024,-87.624117,31
197,41.882134,-87.625125,19
85,41.90096039,-87.62377664,23
25,41.89766,-87.62351,23
43,41.88389277,-87.62464914,43
145,41.89858665,-87.62191523,19
173,41.89691,-87.621743,15
443,41.84456685,-87.71591031,11
90,41.8810317,-87.62408432,35
589,41.954468,-87.749594,15
84,41.891578,-87.648384,19
222,41.920195,-87.693033,19
158,41.912616,-87.681391,15
237,41.842052,-87.617,15
200,41.809851,-87.616279,11
421,41.79342946,-87.61585326,16
430,41.78008064,-87.61594286,15
586,41.743116,-87.6148,11
179,41.82256,-87.61615,15
484,41.95400484,-87.71912818,15
249,41.963982,-87.638181,31
137,41.862378,-87.651062,15
14,41.858086,-87.651073,15
280,41.8378,-87.65114,11
71,41.88548331,-87.65230486,23
548,41.823613,-87.650931,11
241,41.871737,-87.65103,15
424,41.79172821,-87.58394501,27
29,41.90068,-87.6626,15
568,41.763462,-87.637297,11
209,41.849527,-87.640591,11
486,41.95434085,-87.68607962,15
493,41.942916,-87.685801,15
526,42.012342,-87.688243,15
54,41.89636246,-87.65406127,19
122,41.87501,-87.67328,15
186,41.891795,-87.658751,15
434,41.86650148,-87.68469707,19
620,41.898203,-87.637536,15
23,41.902924,-87.637715,16
100,41.888243,-87.63639,31
212,41.892154,-87.636928,23
16,41.910337,-87.670072,15
205,41.857901,-87.668745,15
515,42.019159,-87.673573,23
297,41.961507,-87.671387,15
134,41.877749,-87.649633,19
392,41.76929309,-87.62819593,11
579,41.75182,-87.565211,11
582,41.746334,-87.564725,11
254,41.954383,-87.648043,15
232,41.949275,-87.646303,23
410,41.81665889,-87.61941246,19
204,41.794853,-87.618691,15
412,41.80931771,-87.63344929,11
385,41.794982,-87.633124,11
535,41.874325,-87.725704,15
488,41.94563644,-87.72773681,11
528,41.885409,-87.726491,15
534,41.880827,-87.726279,15
136,41.865054,-87.656959,15
274,41.861267,-87.656625,15
15,41.858166,-87.656495,15
367,41.83069611,-87.65597591,15
562,41.783189,-87.654372,11
564,41.775393,-87.654308,11
226,41.939743,-87.658865,15
32,41.87464,-87.65703,19
87,41.92556258,-87.65840426,19
559,41.794694,-87.654947,11
88,41.884069,-87.656853,19
343,41.928887,-87.658971,15
217,41.886926,-87.656919,15
398,41.75787145,-87.54938625,19
462,41.97977022,-87.67581473,15
314,41.957921,-87.673567,15
244,41.95469,-87.67393,19
344,41.96909,-87.674237,39
238,41.961615,-87.674365,16
263,41.836208,-87.613533,11
501,41.93190197,-87.70119513,15
514,42.019276,-87.68452,15
466,42.01213228,-87.68291264,15
180,41.906782,-87.626402,15
478,41.96590014,-87.69363849,15
172,41.9023087,-87.62769053,11
125,41.890011,-87.626293,15
161,41.89576475,-87.62590803,23
375,41.889727,-87.70103,11
397,41.75874584,-87.56011478,11
233,41.883004,-87.651148,16
485,41.95358618,-87.7093108,15
111,41.894666,-87.638437,19
118,41.911386,-87.638677,19
236,41.905664,-87.638517,15
143,41.922167,-87.638888,15
557,41.794087,-87.675478,11
308,41.943403,-87.679618,11
3,41.86722596,-87.61535539,31
67,41.92560188,-87.65370804,19
20,41.910522,-87.653106,15
114,41.949399,-87.654529,27
327,41.92154,-87.653818,19
115,41.936266,-87.652662,23
93,41.913688,-87.652855,15
302,41.928712,-87.653833,19
306,41.958494,-87.654966,15
354,42.01058656,-87.66241209,15
240,41.954245,-87.654406,27
323,41.969517,-87.654691,15
451,42.00104378,-87.66119824,15
231,41.96167,-87.65464,23
401,41.842733,-87.635491,11
402,41.838464,-87.635406,15
409,41.81620768,-87.63481935,11
247,41.795212,-87.580715,19
588,41.743921,-87.575225,11
355,41.773643,-87.567514,19
12,41.76640946,-87.56568757,15
399,41.76218896,-87.55927465,11
154,41.93949,-87.66378,15
292,41.957081,-87.664199,11
307,41.920771,-87.663712,15
318,41.954177,-87.664358,15
229,41.943739,-87.66402,19
227,41.94815,-87.66394,15
153,41.935733,-87.663576,19
190,41.928773,-87.663913,15
506,41.91718375,-87.71035665,15
510,41.90270659,-87.70921957,15
211,41.894448,-87.622663,19
469,41.98039423,-87.71611496,15
178,41.856594,-87.627542,15
193,41.841707,-87.626938,15
148,41.834734,-87.625813,11
184,41.83104,-87.62688,19
572,41.756971,-87.624621,11
573,41.750794,-87.624424,15
5,41.874053,-87.627716,23
47,41.889187,-87.627754,31
106,41.897448,-87.628722,27
407,41.82301524,-87.62656802,11
44,41.8847302,-87.62773357,27
33,41.877181,-87.627844,27
185,41.917741,-87.691392,11
264,41.886835,-87.62232,19
324,41.93132,-87.638742,15
95,41.77870057,-87.58678762,15
102,41.7734585,-87.58533974,11
356,41.76649294,-87.58646088,11
270,41.75866967,-87.58688287,15
583,41.746559,-87.586005,11
577,41.751173,-87.585337,11
35,41.892278,-87.612043,47
491,41.94663583,-87.69461476,15
177,41.926277,-87.630834,23
556,41.799659,-87.657195,11
490,41.94524357,-87.7066499,15
509,41.9097693,-87.70528049,15
408,41.819102,-87.643278,11
423,41.791478,-87.599861,27
571,41.758361,-87.614138,11
574,41.750951,-87.613783,11
72,41.860384,-87.625813,31
587,41.743316,-87.622849,11
595,41.736646,-87.622634,15
321,41.871962,-87.626106,19
39,41.87947235,-87.62568861,23
42,41.852619,-87.626488,11
199,41.890912,-87.626804,15
59,41.867227,-87.625961,23
194,41.886875,-87.62603,19
18,41.88327159,-87.63731329,19
278,41.830629,-87.64129,15
448,42.00454962,-87.68066615,15
450,42.00200726,-87.68972623,15
437,41.86148,-87.693374,20
475,41.96871107,-87.69616957,15
218,41.856802,-87.633879,11
289,41.912133,-87.634656,19
182,41.903222,-87.634324,23
291,41.906724,-87.63483,19
53,41.894729,-87.634371,27
175,41.872596,-87.633502,19
46,41.89993001,-87.63443007,19
132,41.849237,-87.631715,15
403,41.83452989,-87.63182298,15
405,41.830777,-87.632504,15
390,41.78007963,-87.62974631,11
120,41.853605,-87.631886,23
203,41.85394,-87.685243,15
281,41.84847,-87.685109,11
446,41.84151771,-87.68513144,11
382,41.87474885,-87.68644528,19
305,41.902893,-87.687275,15
452,41.99416137,-87.68943828,15
527,42.018901,-87.690048,19
239,41.966555,-87.688487,19
467,42.0085944,-87.69049224,15
381,41.87978771,-87.68611281,15
374,41.89841769,-87.68659602,15
116,41.91552,-87.687022,15
594,41.805661,-87.683392,15
117,41.94018,-87.65304,23
13,41.932418,-87.652705,27
505,41.92409085,-87.67646007,15
519,42.016977,-87.677725,11
342,41.871262,-87.673688,15
369,41.83010465,-87.67029831,11
17,41.90332,-87.67273,15
285,41.889587,-87.671956,19
61,41.907655,-87.672552,19
317,41.869154,-87.671045,23
248,41.795264,-87.596471,19
569,41.75916,-87.595751,15
413,41.81409271,-87.59700515,15
396,41.758768,-87.56644,11
596,42.048214,-87.683485,15
602,42.063999,-87.685962,15
601,42.063598,-87.69873,15
603,42.050491,-87.677821,15
597,42.032562,-87.679101,15
600,42.048308,-87.698224,15
598,42.025784,-87.684107,15
604,42.058239,-87.677432,15
605,42.052939,-87.673447,15
599,42.039742,-87.699413,15
607,41.898168,-87.783055,11
617,41.871312,-87.788938,19
614,41.880113,-87.789247,15
606,41.894355,-87.80022,19
609,41.88891,-87.800255,15
608,41.890249,-87.778281,11
618,41.870699,-87.778797,19
615,41.87981,-87.779425,15
610,41.88681,-87.80287,19
616,41.872987,-87.793945,19
611,41.886923,-87.793899,19
612,41.888085,-87.785236,15
613,41.879837,-87.80224,11
